data_hora_inicio;nro_telefone_chamado;duracao_ligacao;desc_categoria;valor_ligacao
2020-09-04 13:49:24;11  999133148;1.2;Para Celulares Vivo;
2020-09-23 08:14:21;79  996589040;1.6;Para Celulares Vivo;
2020-09-01 09:12:28;11  44282888;7.4;Para Fixo Vivo;
2020-09-09 11:44:11;41  996639314;3.6;Para Celulares de Outras Operadoras;
2020-09-15 12:05:58;19  982604646;0.5;Para Celulares de Outras Operadoras;
2020-09-15 12:08:38;19  982604646;2.4;Para Celulares de Outras Operadoras;
2020-09-02 11:24:59;31  995128034;2.7;Para Celulares Vivo;
2020-09-02 12:03:06;31  993970052;2.3;Para Celulares Vivo;
2020-09-02 12:27:02;31  993970052;0.5;Para Celulares Vivo;
2020-09-02 14:10:10;31  999538911;2.3;Para Celulares Vivo;
2020-09-02 15:03:53;31  984412830;2.5;Para Celulares Vivo;
2020-09-02 16:50:26;31  993970052;0.5;Para Celulares Vivo;
2020-09-02 17:49:00;31  993970052;0.8;Para Celulares Vivo;
2020-09-02 18:21:28;31  992064074;4.2;Para Celulares Vivo;
2020-09-02 19:34:46;31  996972700;5.6;Para Celulares Vivo;
2020-09-02 19:41:40;31  989613768;4.0;Para Celulares Vivo;
2020-09-02 20:00:37;31  989613768;2.2;Para Celulares Vivo;
2020-09-03 11:12:50;31  984412830;0.5;Para Celulares Vivo;
2020-09-03 11:27:56;31  992064074;1.8;Para Celulares Vivo;
2020-09-03 11:50:33;31  984412830;1.5;Para Celulares Vivo;
2020-09-03 14:40:15;31  993970052;3.7;Para Celulares Vivo;
2020-09-03 15:06:00;31  997452053;1.6;Para Celulares Vivo;
2020-09-03 15:13:24;31  997452053;0.7;Para Celulares Vivo;
2020-09-03 18:06:16;31  993970052;0.5;Para Celulares Vivo;
2020-09-04 08:04:37;31  992064074;0.5;Para Celulares Vivo;
2020-09-04 08:14:50;31  993970052;1.7;Para Celulares Vivo;
2020-09-04 09:47:07;31  995128034;1.4;Para Celulares Vivo;
2020-09-04 11:49:29;31  993970052;3.4;Para Celulares Vivo;
2020-09-04 11:57:15;31  998588880;4.8;Para Celulares Vivo;
2020-09-04 13:03:27;31  993970052;6.0;Para Celulares Vivo;
2020-09-08 17:28:42;31  992641208;5.5;Para Celulares de Outras Operadoras;
2020-09-09 08:54:43;31  984525210;2.7;Para Celulares de Outras Operadoras;
2020-09-09 13:56:15;31  992641208;1.3;Para Celulares de Outras Operadoras;
2020-09-09 17:17:43;31  975695760;5.0;Para Celulares de Outras Operadoras;
2020-09-09 20:21:09;31  992641208;2.3;Para Celulares de Outras Operadoras;
2020-09-10 09:10:27;31  975695760;2.1;Para Celulares de Outras Operadoras;
2020-09-10 09:55:27;31  999061951;9.3;Para Celulares de Outras Operadoras;
2020-09-10 11:39:52;31  980541648;2.5;Para Celulares de Outras Operadoras;
2020-09-10 12:46:29;31  975695760;0.5;Para Celulares de Outras Operadoras;
2020-09-10 17:18:21;31  975695760;2.2;Para Celulares de Outras Operadoras;
2020-09-10 18:08:44;31  992641208;31.1;Para Celulares de Outras Operadoras;
2020-09-11 09:57:32;31  975695760;1.3;Para Celulares de Outras Operadoras;
2020-09-11 10:23:35;31  975695760;0.8;Para Celulares de Outras Operadoras;
2020-09-11 17:41:03;31  975695760;0.5;Para Celulares de Outras Operadoras;
2020-09-12 14:49:52;31  988777407;0.5;Para Celulares de Outras Operadoras;
2020-09-12 15:39:15;31  996191242;0.7;Para Celulares de Outras Operadoras;
2020-09-13 17:17:21;31  988862644;1.0;Para Celulares de Outras Operadoras;
2020-09-13 17:44:59;31  988862644;0.7;Para Celulares de Outras Operadoras;
2020-09-14 09:22:17;31  999061951;1.1;Para Celulares de Outras Operadoras;
2020-09-14 12:37:28;31  988806674;0.5;Para Celulares de Outras Operadoras;
2020-09-15 08:51:03;31  975695760;19.3;Para Celulares de Outras Operadoras;
2020-09-15 16:00:30;31  975695760;0.5;Para Celulares de Outras Operadoras;
